land.Foraging,land.Grooming,land.Resting,land.Travelling,surface.Foraging,surface.Grooming,surface.Resting,surface.Travelling,underwater.Foraging,underwater.Grooming,underwater.Resting,underwater.Travelling,TOTAL (L),KJ,MJ
0.074958814,0.069192751,0.261943987,0.016474465,0.07660626,0.05601318,0.135914333,0.103789127,0.13261944,0.014003295,0.018945634,0.039538715,1469.007248,30746.3217,30.7463217
0.008,0.0808,0.3408,0.0168,0.024,0.1536,0.1184,0.0688,0.1296,0.0088,0.0168,0.0336,1146.209854,23990.17223,23.99017223
0.0425155,0.066430469,0.237378211,0.024800709,0.141718335,0.122232064,0.101860053,0.110717449,0.102745793,0.003542958,0.006200177,0.039858282,1485.230428,31085.87286,31.08587286
0.086223055,0.126522962,0.26054358,0.050609185,0.046860356,0.064667291,0.13027179,0.051546392,0.120899719,0.015932521,0.002811621,0.043111528,1501.767638,31431.99666,31.43199666
0.014095536,0.083790133,0.339859045,0.007830854,0.096319499,0.134690681,0.144087706,0.025841817,0.090837901,0.009397024,0.027407987,0.025841817,1099.416771,23010.79301,23.01079301
0.101045296,0.104529617,0.260452962,0.017421603,0.099303136,0.114982578,0.031358885,0.107142857,0.090592334,0.003484321,0.021777003,0.047909408,1588.5051,33247.41174,33.24741174
0.040883074,0.068683565,0.371218316,0.004088307,0.100572363,0.148814391,0.036794767,0.053147997,0.087489779,0.009811938,0.019623876,0.058871627,1280.519725,26801.27785,26.80127785
0.066777963,0.143572621,0.217863105,0.048414023,0.129382304,0.061769616,0.119365609,0.069282137,0.09933222,0.007512521,0.025876461,0.010851419,1492.015063,31227.87527,31.22787527
0.025081788,0.07306434,0.299890949,0.028353326,0.163576881,0.080697928,0.054525627,0.122137405,0.079607415,0.010905125,0.00436205,0.057797165,1453.122107,30413.8457,30.4138457
0.046319272,0.081885856,0.244830438,0.028122415,0.031430935,0.159636063,0.109181141,0.083540116,0.135649297,0.015715467,0.003308519,0.06038048,1407.861295,29466.53691,29.46653691
0.081668115,0.114682884,0.329278888,0.021720243,0.039965248,0.145960035,0.116420504,0.039096438,0.036490009,0.011294526,0.007819288,0.055603823,1295.242866,27109.43319,27.10943319
0.033925687,0.080775444,0.285137318,0.042003231,0.126009693,0.096122779,0.121163166,0.068659128,0.056542811,0.00726979,0.020193861,0.062197092,1379.382474,28870.47518,28.87047518
0.061538462,0.133076923,0.29,0.01,0.122307692,0.121538462,0.076153846,0.047692308,0.080769231,0.010769231,0.011538462,0.034615385,1337.133788,27986.21018,27.98621018
0.07384132,0.07384132,0.206598586,0.028279654,0.078554595,0.079340141,0.107619796,0.125687353,0.131186174,0.016496465,0.016496465,0.06205813,1587.388775,33224.04707,33.22404707
0.096314908,0.054438861,0.310720268,0.025963149,0.028475712,0.110552764,0.118927973,0.072026801,0.123115578,0.015075377,0.007537688,0.036850921,1474.105937,30853.03725,30.85303725
0.04601227,0.058282209,0.313650307,0.034509202,0.092791411,0.149539877,0.055214724,0.047546012,0.121932515,0.003067485,0.019171779,0.058282209,1437.713535,30091.34429,30.09134429
0.098650927,0.059021922,0.224283305,0.005902192,0.071669477,0.15682968,0.140809444,0.067453626,0.086003373,0.005059022,0.031197302,0.05311973,1464.669749,30655.53785,30.65553785
0.067768595,0.061983471,0.320661157,0.051239669,0.132231405,0.100826446,0.020661157,0.100826446,0.109917355,0.009917355,0.004958678,0.019008264,1607.38425,33642.55236,33.64255236
0.015004413,0.147396293,0.265666372,0.036187114,0.06266549,0.061782877,0.163283319,0.058252427,0.12886143,0.00353045,0.031774051,0.025595763,1214.810852,25425.99114,25.42599114
0.079076277,0.125262421,0.33379986,0.026592022,0.11406578,0.058082575,0.094471659,0.073477957,0.032890133,0.006997901,0.026592022,0.028691393,1367.373498,28619.12732,28.61912732
0.030094583,0.122957868,0.251934652,0.03783319,0.112639725,0.137575236,0.069647463,0.108340499,0.048151333,0.008598452,0.022355976,0.049871023,1383.604891,28958.85036,28.95885036
0.033171521,0.09223301,0.224110032,0.03802589,0.067961165,0.134304207,0.099514563,0.082524272,0.132686084,0.015372168,0.029126214,0.050970874,1415.770358,29632.07358,29.63207358
0.099137931,0.070689655,0.299137931,0.03362069,0.073275862,0.161206897,0.106034483,0.05,0.065517241,0.006896552,0.002586207,0.031896552,1482.125299,31020.8825,31.0208825
0.027027027,0.097461097,0.318591319,0.017199017,0.097461097,0.162162162,0.07043407,0.05978706,0.101556102,0.004095004,0.013104013,0.031122031,1270.648706,26594.67741,26.59467741
0.036770584,0.121502798,0.283772982,0.014388489,0.100719424,0.107913669,0.036770584,0.10871303,0.126298961,0.002398082,0.03117506,0.029576339,1375.252861,28784.04238,28.78404238
0.056219255,0.05059733,0.31623331,0.038650738,0.107519325,0.108222066,0.096978215,0.080112439,0.105411103,0.009135629,0.014054814,0.016865777,1448.645274,30320.14559,30.32014559
0.074458874,0.049350649,0.328138528,0.025974026,0.078787879,0.122943723,0.107359307,0.101298701,0.060606061,0.005194805,0.018181818,0.027705628,1415.487494,29626.15324,29.62615324
0.01038961,0.114285714,0.357575758,0.00952381,0.063203463,0.056277056,0.096969697,0.127272727,0.122943723,0.01038961,0.013852814,0.017316017,1182.50958,24749.92552,24.74992552
0.054852321,0.064978903,0.383966245,0.024472574,0.056540084,0.140084388,0.019409283,0.069198312,0.097046414,0.016033755,0.02278481,0.050632911,1357.96483,28422.2039,28.4222039
0.069614299,0.156161806,0.284101599,0.013170273,0.063029163,0.097836312,0.108184384,0.062088429,0.04233302,0.016933208,0.015992474,0.070555033,1292.885292,27060.08917,27.06008917
0.059121622,0.067567568,0.383445946,0.019425676,0.08277027,0.057432432,0.048986486,0.086148649,0.097972973,0.013513514,0.025337838,0.058277027,1383.395084,28954.4591,28.9544591
0.079937304,0.12460815,0.284482759,0.040752351,0.130094044,0.050940439,0.035266458,0.088557994,0.084639498,0.00862069,0.029780564,0.042319749,1559.742279,32645.40591,32.64540591
0.054954205,0.120732723,0.237302248,0.04662781,0.039966694,0.104912573,0.144879267,0.054121565,0.114071607,0.014154871,0.019983347,0.048293089,1391.24878,29118.83697,29.11883697
0.040197461,0.054301834,0.302538787,0.021156559,0.074047955,0.133991537,0.098025388,0.110719323,0.124118477,0.011283498,0.005641749,0.023977433,1378.691426,28856.01155,28.85601155
0.024732069,0.11788953,0.3215169,0.051937345,0.049464138,0.112118714,0.124484749,0.032976092,0.070898599,0.004946414,0.026380874,0.062654575,1246.8795,26097.18793,26.09718793
0.066322136,0.143841516,0.316968131,0.030146425,0.055124892,0.109388458,0.109388458,0.036175711,0.058570198,0.007751938,0.006890612,0.059431525,1305.740213,27329.14265,27.32914265
0.089035449,0.089859852,0.234954658,0.024732069,0.062654575,0.163231657,0.135201979,0.038746908,0.093157461,0.012366035,0.002473207,0.05358615,1456.531798,30485.21052,30.48521052
0.038793103,0.111206897,0.310344828,0.056896552,0.093103448,0.142241379,0.095689655,0.056896552,0.052586207,0.015517241,0.006034483,0.020689655,1343.018194,28109.37079,28.10937079
0.0256,0.1336,0.3232,0.048,0.0904,0.088,0.0912,0.0576,0.08,0.016,0.0104,0.036,1293.016872,27062.84314,27.06284314
0.078504673,0.101869159,0.296261682,0.020560748,0.063551402,0.162616822,0.151401869,0.030841121,0.023364486,0.017757009,0.035514019,0.017757009,1236.782636,25885.86057,25.88586057
0.056118472,0.139516758,0.268901013,0.043647701,0.089633671,0.152766952,0.053000779,0.107560405,0.040530008,0.012470772,0.007014809,0.028838659,1427.926525,29886.50216,29.88650216
0.006622517,0.074319352,0.312729948,0.036791759,0.108903606,0.100073584,0.128771155,0.111111111,0.070640177,0.011037528,0.008094187,0.030905077,1278.197291,26752.66931,26.75266931
0.047763457,0.117513268,0.235784685,0.023502654,0.097801365,0.084912813,0.13115997,0.122062168,0.082638362,0.015921152,0.023502654,0.017437453,1365.903875,28588.36811,28.58836811
0.076576577,0.117117117,0.322072072,0.009009009,0.048048048,0.084084084,0.132882883,0.048798799,0.08033033,0.006756757,0.018018018,0.056306306,1288.049364,26958.87319,26.95887319
0.072254335,0.050096339,0.328516378,0.026974952,0.088631985,0.100192678,0.124277457,0.097302505,0.062620424,0.001926782,0.014450867,0.032755299,1416.990984,29657.6213,29.6576213
0.067119155,0.134992459,0.2239819,0.00678733,0.082202112,0.116138763,0.070135747,0.122926094,0.111613876,0.00678733,0.003770739,0.053544495,1468.351598,30732.59894,30.73259894
0.033065237,0.09025916,0.345844504,0.027703307,0.064343164,0.141197498,0.048257373,0.126005362,0.064343164,0.004468275,0.033065237,0.021447721,1296.682456,27139.5638,27.1395638
0.061788618,0.086178862,0.260162602,0.03902439,0.052845528,0.081300813,0.145528455,0.063414634,0.129268293,0.017886179,0.02601626,0.036585366,1412.707628,29567.97066,29.56797066
0.090818363,0.046906188,0.289421158,0.033932136,0.113772455,0.062874251,0.060878244,0.072854291,0.168662675,0.007984032,0.001996008,0.0499002,1669.595176,34944.62704,34.94462704
0.064894449,0.120406568,0.308053167,0.025801407,0.115715403,0.121188428,0.110242377,0.049257232,0.033620016,0.012509773,0.007036747,0.031274433,1322.666047,27683.40036,27.68340036
0.032570423,0.097711268,0.303697183,0.013204225,0.077464789,0.134683099,0.133802817,0.086267606,0.051056338,0.001760563,0.007042254,0.060739437,1238.636593,25924.6639,25.9246639
0.040419162,0.120508982,0.346556886,0.017215569,0.066616766,0.121257485,0.121257485,0.041916168,0.049401198,0.002994012,0.023203593,0.048652695,1170.619441,24501.06491,24.50106491
0.0075,0.090833333,0.219166667,0.0225,0.108333333,0.068333333,0.13,0.1325,0.118333333,0.005833333,0.031666667,0.065,1364.08671,28550.33485,28.55033485
0.066471163,0.072336266,0.399804497,0.004887586,0.035190616,0.094819159,0.149560117,0.065493646,0.046920821,0.007820137,0.010752688,0.045943304,1184.524945,24792.10709,24.79210709
0.07615894,0.044701987,0.29884106,0.043046358,0.081953642,0.11589404,0.125827815,0.079470199,0.095198675,0.002483444,0.012417219,0.024006623,1496.233723,31316.17181,31.31617181
0.051082251,0.110822511,0.316883117,0.033766234,0.045887446,0.078787879,0.150649351,0.036363636,0.104761905,0.01038961,0.025108225,0.035497835,1266.034413,26498.10027,26.49810027
0.022727273,0.058712121,0.291666667,0.014204545,0.089962121,0.145833333,0.046401515,0.104166667,0.152462121,0.017045455,0.034090909,0.022727273,1352.912707,28316.46296,28.31646296
0.034965035,0.09965035,0.355769231,0.056818182,0.123251748,0.076923077,0.02972028,0.081293706,0.045454545,0.007867133,0.026223776,0.062062937,1422.466453,29772.22286,29.77222286
0.095372993,0.128423041,0.241737488,0.034938621,0.028328612,0.106704438,0.143531634,0.109537299,0.029272899,0.003777148,0.016997167,0.061378659,1452.997949,30411.24707,30.41124707
0.041336851,0.09762533,0.306068602,0.038698329,0.038698329,0.092348285,0.071240106,0.129287599,0.07651715,0.014951627,0.034300792,0.058927001,1376.957046,28819.71097,28.81971097
0.097481722,0.109666937,0.292445167,0.047928513,0.043054427,0.160032494,0.038180341,0.028432169,0.096669374,0.01056052,0.028432169,0.047116166,1518.37807,31779.653,31.779653
0.068251534,0.084355828,0.339723926,0.024539877,0.102760736,0.097392638,0.129601227,0.056748466,0.049079755,0.002300613,0.030674847,0.014570552,1306.174766,27338.23785,27.33823785
0.020865533,0.06877898,0.307573416,0.048686244,0.082689335,0.108191654,0.054868624,0.108964451,0.138330757,0.002318393,0.018547141,0.040185471,1448.02389,30307.14002,30.30714002
0.060805861,0.063003663,0.301831502,0.044688645,0.032967033,0.145787546,0.101831502,0.084249084,0.115018315,0.001465201,0.00952381,0.038827839,1450.865974,30366.62484,30.36662484
0.086145648,0.154529307,0.261101243,0.05062167,0.038188277,0.078152753,0.061278863,0.073712256,0.134991119,0.002664298,0.024866785,0.03374778,1536.500867,32158.96315,32.15896315
0.042158516,0.099494098,0.242833052,0.02613828,0.112141653,0.05311973,0.155986509,0.091905565,0.102023609,0.008431703,0.018549747,0.047217538,1386.137273,29011.85313,29.01185313
0.048695652,0.085217391,0.365217391,0.039130435,0.066086957,0.086956522,0.073043478,0.092173913,0.074782609,0.004347826,0.006086957,0.05826087,1383.495444,28956.55964,28.95655964
0.067769898,0.128447597,0.371946414,0.00394011,0.034672971,0.096926714,0.101654846,0.09929078,0.035460993,0.013396375,0.01891253,0.027580772,1192.142336,24951.53908,24.95153908
0.07239459,0.093078759,0.278440732,0.035003978,0.025457438,0.14956245,0.08194113,0.062848051,0.135242641,0.00318218,0.023866348,0.038981702,1447.194932,30289.78993,30.28978993
0.024390244,0.06097561,0.320121951,0.037347561,0.09070122,0.085365854,0.104420732,0.116615854,0.108231707,0.016768293,0.00304878,0.032012195,1373.276878,28742.68506,28.74268506
0.010342084,0.098647574,0.385043755,0.013524264,0.032617343,0.139220366,0.100238663,0.057279236,0.126491647,0.010342084,0.000795545,0.025457438,1113.435175,23304.19821,23.30419821
0.052293578,0.062385321,0.349541284,0.058715596,0.108256881,0.15412844,0.022018349,0.043119266,0.075229358,0.018348624,0.032110092,0.023853211,1444.80589,30239.78728,30.23978728
0.070108349,0.086042065,0.295729764,0.026768642,0.10707457,0.056086679,0.112810707,0.066284257,0.098789038,0.01402167,0.015933716,0.050350542,1443.810768,30218.95936,30.21895936
0.071090047,0.055924171,0.342180095,0.006635071,0.05971564,0.125118483,0.108056872,0.034123223,0.102369668,0.015165877,0.012322275,0.067298578,1328.773764,27811.23489,27.81123489
0.01048218,0.053459119,0.303983229,0.017819706,0.072327044,0.151991614,0.144654088,0.087002096,0.073375262,0.018867925,0.004192872,0.061844864,1214.912218,25428.11272,25.42811272
0.041879469,0.105209397,0.325842697,0.058222676,0.056179775,0.121552605,0.099080695,0.102145046,0.032686415,0.020429009,0.012257406,0.024514811,1335.044701,27942.48559,27.94248559
0.008498584,0.062322946,0.369216242,0.031161473,0.130311615,0.172804533,0.036827195,0.087818697,0.024551464,0.020774315,0.019830028,0.035882908,1243.8137,26033.02074,26.03302074
0.057880677,0.095280499,0.340160285,0.03205699,0.091718611,0.074799644,0.078361532,0.091718611,0.088156723,0.016918967,0.016918967,0.016028495,1378.392933,28849.7641,28.8497641
0.088502269,0.127080182,0.335098336,0.04387292,0.078668684,0.071860817,0.136157337,0.036308623,0.054462935,0.006807867,0.006807867,0.014372163,1373.51933,28747.75958,28.74775958
0.043043043,0.102102102,0.396396396,0.021021021,0.079079079,0.15015015,0.036036036,0.035035035,0.035035035,0.017017017,0.023023023,0.062062062,1217.325532,25478.62338,25.47862338
0.037519142,0.091117917,0.320061256,0.007656968,0.057427259,0.126339969,0.112557427,0.075038285,0.100306279,0.016845329,0.013016845,0.042113323,1230.649581,25757.49573,25.75749573
0.049861496,0.047091413,0.409972299,0.01754386,0.041551247,0.09787627,0.06278855,0.072022161,0.126500462,0.007386888,0.035087719,0.032317636,1289.249586,26983.99384,26.98399384
0.060097834,0.093640811,0.330538085,0.020964361,0.048916841,0.115303983,0.125786164,0.07617051,0.053109713,0.015373864,0.015373864,0.044723969,1274.649,26678.40358,26.67840358
0.077073171,0.058536585,0.380487805,0.004878049,0.148292683,0.082926829,0.029268293,0.077073171,0.077073171,0.012682927,0.037073171,0.014634146,1398.47337,29270.04764,29.27004764
0.009441385,0.065302911,0.3815893,0.020456334,0.127458694,0.069236821,0.085759245,0.056648308,0.114870181,0.014948859,0.017309205,0.036978757,1233.371823,25814.47226,25.81447226
0.023622047,0.132983377,0.229221347,0.011373578,0.130358705,0.063867017,0.160979878,0.042869641,0.116360455,0.019247594,0.008748906,0.060367454,1269.112909,26562.53318,26.56253318
0.06741573,0.104634831,0.332865169,0.007724719,0.058286517,0.131320225,0.118679775,0.076544944,0.02738764,0.00491573,0.021067416,0.049157303,1245.881466,26076.29908,26.07629908
0.090468498,0.099353796,0.216478191,0.048465267,0.108239095,0.147011309,0.084006462,0.047657512,0.111470113,0.012924071,0.016155089,0.017770598,1591.358832,33307.14034,33.30714034
0.052631579,0.114709852,0.324561404,0.030364372,0.083670715,0.060728745,0.109986505,0.056680162,0.111336032,0.006072874,0.020242915,0.029014845,1335.171655,27945.14274,27.94514274
0.03500473,0.072847682,0.352885525,0.017029328,0.037842952,0.152317881,0.140964995,0.110690634,0.041627247,0.015137181,0.009460738,0.014191107,1165.651149,24397.07854,24.39707854
0.031774051,0.056487202,0.240953222,0.026478376,0.045013239,0.13945278,0.110326567,0.133274492,0.144748455,0.013239188,0.00353045,0.054721977,1437.487481,30086.61299,30.08661299
0.04549147,0.090170593,0.227457352,0.049553209,0.0528026,0.159220146,0.12997563,0.132412673,0.067424858,0.008123477,0.002437043,0.03493095,1446.104635,30266.97001,30.26697001
0.011254019,0.03778135,0.392282958,0.006430868,0.030546624,0.153536977,0.081993569,0.120578778,0.135048232,0.01607717,0.000803859,0.013665595,1185.922123,24821.35003,24.82135003
0.007390983,0.120473023,0.274205469,0.04804139,0.059866962,0.124907613,0.107169254,0.109386548,0.065779749,0.011086475,0.016999261,0.054693274,1288.29338,26963.98044,26.96398044
0.062413315,0.105409154,0.32038835,0.045769764,0.10332871,0.061719834,0.126907074,0.045769764,0.072122053,0.012482663,0.022884882,0.020804438,1367.917806,28630.51969,28.63051969
0.017269737,0.106907895,0.328125,0.011513158,0.085526316,0.118421053,0.143914474,0.037006579,0.070723684,0.007401316,0.03125,0.041940789,1108.82319,23207.66937,23.20766937
0.030815109,0.123260437,0.258449304,0.042743539,0.052683897,0.142147117,0.060636183,0.102385686,0.112326044,0.014910537,0.021868787,0.03777336,1385.787087,29004.52373,29.00452373
0.083191851,0.046689304,0.286078098,0.004244482,0.079796265,0.098471986,0.120543294,0.070458404,0.132427844,0.015280136,0.001697793,0.061120543,1466.774409,30699.58838,30.69958838
0.030956848,0.090994371,0.360225141,0.02532833,0.038461538,0.151031895,0.087242026,0.121013133,0.019699812,0.003752345,0.004690432,0.066604128,1241.476207,25984.09702,25.98409702
0.040229885,0.087027915,0.32183908,0.038587849,0.032840722,0.112479475,0.151067323,0.087848933,0.027093596,0.015599343,0.026272578,0.0591133,1241.232275,25978.99151,25.97899151
0.022997621,0.054718477,0.290245837,0.035685964,0.128469469,0.109436955,0.106264869,0.060269627,0.099920698,0.00555115,0.024583664,0.06185567,1380.952954,28903.34532,28.90334532
0.018918919,0.042342342,0.368468468,0.013513514,0.124324324,0.120720721,0.01981982,0.114414414,0.121621622,0.017117117,0.007207207,0.031531532,1355.645701,28373.66452,28.37366452
0.016405136,0.091298146,0.29957204,0.029957204,0.115549215,0.129101284,0.042796006,0.076319544,0.124108417,0.002853067,0.019971469,0.052068474,1374.717064,28772.82816,28.77282816
0.080597015,0.08358209,0.258208955,0.017910448,0.07761194,0.085820896,0.106716418,0.102985075,0.108208955,0.006716418,0.024626866,0.047014925,1486.85556,31119.88687,31.11988687
0.034224599,0.087700535,0.304812834,0.027807487,0.099465241,0.06631016,0.110160428,0.124064171,0.071657754,0.022459893,0.016042781,0.035294118,1337.778452,27999.703,27.999703
0.080226904,0.137763371,0.319286872,0.013776337,0.071312804,0.098055105,0.087520259,0.031604538,0.078606159,0.013776337,0.004051864,0.064019449,1344.084118,28131.6806,28.1316806
0.083807974,0.141578519,0.204231082,0.044751831,0.07078926,0.144833198,0.079739626,0.108218063,0.060211554,0.003254679,0.011391375,0.04719284,1555.085743,32547.94459,32.54794459
0.046846847,0.128828829,0.233333333,0.031531532,0.071171171,0.137837838,0.152252252,0.05045045,0.069369369,0.012612613,0.010810811,0.054954955,1312.517696,27470.99538,27.47099538
0.02994012,0.177644711,0.250499002,0.0499002,0.069860279,0.167664671,0.070858283,0.076846307,0.047904192,0.001996008,0.026946108,0.02994012,1303.50571,27282.3745,27.2823745
0.04264214,0.056856187,0.308528428,0.026755853,0.142140468,0.140468227,0.137123746,0.035953177,0.06187291,0.015886288,0.013377926,0.018394649,1300.556422,27220.64591,27.22064591
0.030564263,0.062695925,0.334639498,0.021943574,0.09169279,0.047021944,0.142633229,0.11677116,0.094827586,0.011755486,0.018808777,0.026645768,1291.769439,27036.73435,27.03673435
0.058823529,0.076989619,0.353806228,0.053633218,0.062283737,0.154844291,0.128027682,0.037197232,0.020761246,0.006920415,0.010380623,0.03633218,1311.072851,27440.75477,27.44075477
0.032226563,0.135742188,0.283203125,0.046875,0.0703125,0.16796875,0.140625,0.051757813,0.030273438,0.002929688,0.005859375,0.032226563,1241.736837,25989.55201,25.98955201
0.073630137,0.096746575,0.27140411,0.019691781,0.139554795,0.093321918,0.058219178,0.051369863,0.122431507,0.018835616,0.023972603,0.030821918,1485.228698,31085.83664,31.08583664
0.084797555,0.073338426,0.359816654,0.03132162,0.05500382,0.0710466,0.080213904,0.119174943,0.05118411,0.013750955,0.009167303,0.05118411,1452.838828,30407.91668,30.40791668
0.076502732,0.058287796,0.289617486,0.005464481,0.142076503,0.128415301,0.052823315,0.10291439,0.079234973,0.009107468,0.031876138,0.023679417,1471.01978,30788.444,30.788444
0.023007395,0.041906327,0.280197206,0.022185703,0.139687757,0.119967132,0.116680362,0.109285127,0.11010682,0.003286771,0.02136401,0.01232539,1370.174588,28677.75413,28.67775413
0.089143866,0.123565755,0.361871139,0.024713151,0.07678729,0.060017652,0.07325684,0.079435128,0.022947926,0.002647838,0.031774051,0.053839365,1373.713803,28751.82989,28.75182989
0.025714286,0.12,0.377142857,0.007619048,0.111428571,0.119047619,0.096190476,0.034285714,0.05047619,0.012380952,0.004761905,0.040952381,1128.256743,23614.41362,23.61441362
0.027355623,0.107142857,0.361702128,0.003799392,0.05775076,0.135258359,0.123860182,0.034194529,0.094224924,0.003039514,0.012158055,0.039513678,1113.039997,23295.92714,23.29592714
0.096007605,0.051330798,0.257604563,0.019011407,0.070342205,0.116920152,0.164448669,0.052281369,0.114068441,0.013307985,0.025665399,0.019011407,1444.969633,30243.21442,30.24321442
0.054636952,0.083393242,0.332135155,0.042415528,0.103522646,0.116462976,0.069734004,0.038102085,0.095614666,0.008626887,0.012940331,0.042415528,1416.360805,29644.43164,29.64443164
0.081239531,0.060301508,0.378559464,0.051088777,0.051926298,0.165829146,0.027638191,0.081239531,0.021775544,0.004187605,0.024288107,0.051926298,1462.804447,30616.49708,30.61649708
0.080398162,0.133996937,0.349157734,0.013016845,0.028330781,0.081929556,0.093415008,0.120214395,0.035987749,0.006891271,0.010719755,0.045941807,1310.155148,27421.54725,27.42154725
0.085087719,0.109649123,0.309649123,0.006140351,0.097368421,0.063157895,0.110526316,0.106140351,0.085964912,0.004385965,0.005263158,0.016666667,1403.612574,29377.61118,29.37761118
0.047463175,0.089198036,0.371522095,0.05400982,0.071194763,0.049918167,0.141571195,0.06710311,0.036824877,0.01309329,0.024549918,0.033551555,1287.638747,26950.27897,26.95027897
0.071253071,0.132678133,0.335790336,0.018018018,0.117936118,0.155610156,0.02047502,0.060606061,0.042588043,0.006552007,0.016380016,0.022113022,1357.683681,28416.31944,28.41631944
0.027494108,0.114689709,0.28358209,0.015710919,0.06205813,0.135113904,0.145326002,0.068342498,0.120188531,0.011783189,0.005498822,0.010212097,1207.902849,25281.40663,25.28140663
0.055100521,0.049143708,0.356664185,0.039463887,0.106478034,0.046909903,0.094564408,0.106478034,0.106478034,0.005956813,0.017870439,0.014892033,1447.742996,30301.2609,30.3012609
0.090531561,0.121262458,0.279900332,0.041528239,0.070598007,0.117109635,0.079734219,0.063953488,0.083887043,0.010797342,0.008305648,0.032392027,1498.437593,31362.29882,31.36229882
0.0651341,0.103448276,0.253831418,0.026819923,0.049808429,0.101532567,0.152298851,0.126436782,0.048850575,0.012452107,0.005747126,0.053639847,1388.092274,29052.77129,29.05277129
0.088065844,0.119341564,0.35308642,0.012345679,0.041152263,0.106995885,0.040329218,0.125102881,0.046090535,0.01563786,0.011522634,0.040329218,1382.706311,28940.0431,28.9400431
0.063368056,0.060763889,0.246527778,0.026909722,0.114583333,0.083333333,0.142361111,0.032986111,0.112847222,0.019097222,0.030381944,0.066840278,1443.426657,30210.91993,30.21091993
0.108655617,0.070902394,0.359116022,0.049723757,0.144567219,0.097605893,0.035911602,0.05893186,0.041436464,0.011970534,0.007366483,0.013812155,1592.294787,33326.72989,33.32672989
0.031398668,0.1132255,0.340627973,0.055185538,0.112274025,0.075166508,0.026641294,0.077069458,0.128449096,0.017126546,0.004757374,0.018078021,1438.273806,30103.07076,30.10307076
0.027420737,0.150814053,0.269065981,0.045415596,0.097686375,0.089117395,0.051413882,0.107112254,0.083119109,0.010282776,0.010282776,0.058269066,1412.903065,29572.06115,29.57206115
0.040950041,0.081081081,0.278460278,0.052416052,0.121212121,0.153153153,0.096642097,0.113841114,0.027846028,0.010647011,0.001638002,0.022113022,1432.773242,29987.94395,29.98794395
0.072891073,0.106470106,0.343980344,0.032760033,0.073710074,0.099099099,0.018837019,0.099099099,0.062244062,0.00982801,0.02047502,0.060606061,1460.470551,30567.64863,30.56764863
0.070097604,0.07364685,0.291038154,0.008873114,0.047914818,0.05501331,0.126885537,0.103815439,0.13487134,0.010647737,0.028393966,0.04880213,1398.664183,29274.04136,29.27404136
0.095490716,0.105216622,0.227232538,0.029177719,0.139699381,0.162687887,0.034482759,0.053934571,0.104332449,0.018567639,0.014146773,0.015030946,1591.193456,33303.67903,33.30367903
0.049407115,0.04743083,0.334980237,0.0256917,0.127470356,0.145256917,0.051383399,0.130434783,0.058300395,0.010869565,0.004940711,0.013833992,1429.992804,29929.74938,29.92974938
0.015673981,0.137147335,0.354231975,0.040752351,0.056426332,0.105015674,0.096394984,0.035266458,0.0830721,0.014890282,0.004702194,0.056426332,1193.281314,24975.37789,24.97537789
0.036036036,0.089089089,0.258258258,0.006006006,0.093093093,0.168168168,0.078078078,0.033033033,0.136136136,0.009009009,0.034034034,0.059059059,1312.996915,27481.02543,27.48102543
0.099913867,0.055986219,0.368647717,0.036175711,0.03875969,0.120585702,0.055986219,0.130060293,0.040482343,0.006890612,0.013781223,0.032730405,1501.75483,31431.72858,31.43172858
0.081833061,0.087561375,0.311783961,0.051554828,0.066284779,0.099836334,0.133387889,0.06710311,0.068739771,0.012274959,0.007364975,0.012274959,1438.954705,30117.32197,30.11732197
0.104932735,0.047533632,0.284304933,0.056502242,0.139910314,0.061883408,0.087892377,0.042152466,0.077130045,0.009865471,0.030493274,0.057399103,1667.983737,34910.89962,34.91089962
0.078253707,0.07907743,0.257825371,0.052718287,0.142504119,0.073311367,0.101317957,0.036243822,0.105436573,0.014003295,0.010708402,0.048599671,1590.419613,33287.48249,33.28748249
0.093587522,0.152512998,0.329289428,0.016464471,0.032062392,0.059792028,0.141247834,0.063258232,0.042461005,0.01559792,0.006065858,0.047660312,1289.474287,26988.69683,26.98869683
0.014693172,0.066551426,0.260155575,0.038893691,0.102852204,0.147796024,0.07951599,0.135695765,0.106309421,0.001728608,0.027657736,0.018150389,1403.918702,29384.01843,29.38401843
0.038961039,0.115027829,0.243970315,0.03432282,0.070500928,0.163265306,0.091836735,0.12987013,0.044526902,0.020408163,0.019480519,0.027829314,1349.090114,28236.45609,28.23645609
0.010676157,0.131672598,0.317912218,0.045077106,0.065243179,0.143534994,0.080664294,0.058125741,0.037959668,0.018979834,0.041518387,0.048635824,1182.038432,24740.06439,24.74006439
0.006498781,0.127538587,0.232331438,0.030056864,0.09829407,0.1226645,0.089358245,0.11941511,0.121852153,0.006498781,0.01056052,0.03493095,1345.631457,28164.06639,28.16406639
0.03425656,0.096209913,0.340379009,0.038629738,0.102040816,0.060495627,0.131924198,0.082361516,0.053206997,0.014577259,0.029154519,0.016763848,1260.025899,26372.34207,26.37234207
0.094401756,0.075740944,0.306256861,0.03183315,0.042810099,0.20856202,0.043907794,0.128430296,0.037321625,0.003293085,0.006586169,0.020856202,1499.721829,31389.17788,31.38917788
