number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,
7,7.sitting,34,34.Resting,17048,18/08/2014 0:16:40.7,0.59,0.808,-0.24,0.548,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17049,18/08/2014 0:16:40.7,0.59,0.816,-0.236,0.536,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17050,18/08/2014 0:16:40.8,0.62,0.808,-0.224,0.532,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17051,18/08/2014 0:16:40.8,0.59,0.804,-0.232,0.536,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17052,18/08/2014 0:16:40.9,0.62,0.796,-0.22,0.52,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17053,18/08/2014 0:16:40.9,0.59,0.812,-0.228,0.528,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17054,18/08/2014 0:16:41.0,0.62,0.82,-0.232,0.544,sitting,Resting,land,land,,
7,7.sitting,34,34.Resting,17055,18/08/2014 0:16:41.1,0.62,0.812,-0.248,0.524,sitting,Resting,land,land,,
7,7.other,35,35.Other,17056,18/08/2014 0:16:41.1,0.59,0.82,-0.228,0.508,other,Other,land,land,other,
7,7.other,35,35.Other,17057,18/08/2014 0:16:41.1,0.62,0.8,-0.204,0.508,other,Other,land,land,,
7,7.other,35,35.Other,17058,18/08/2014 0:16:41.2,0.62,0.784,-0.184,0.508,other,Other,land,land,,
7,7.other,35,35.Other,17059,18/08/2014 0:16:41.2,0.62,0.784,-0.176,0.488,other,Other,land,land,,
7,7.other,35,35.Other,17060,18/08/2014 0:16:41.3,0.62,0.812,-0.184,0.508,other,Other,land,land,,
7,7.other,35,35.Other,17061,18/08/2014 0:16:41.3,0.62,0.848,-0.196,0.52,other,Other,land,land,,
7,7.other,35,35.Other,17062,18/08/2014 0:16:41.4,0.59,0.856,-0.18,0.516,other,Other,land,land,,
7,7.other,35,35.Other,17063,18/08/2014 0:16:41.4,0.59,0.872,-0.196,0.488,other,Other,land,land,,
7,7.other,35,35.Other,17064,18/08/2014 0:16:41.5,0.62,0.872,-0.212,0.516,other,Other,land,land,,
7,7.other,35,35.Other,17065,18/08/2014 0:16:41.5,0.59,0.868,-0.248,0.504,other,Other,land,land,,
7,7.other,35,35.Other,17066,18/08/2014 0:16:41.6,0.59,0.86,-0.26,0.504,other,Other,land,land,,
7,7.other,35,35.Other,17067,18/08/2014 0:16:41.6,0.62,0.844,-0.16,0.464,other,Other,land,land,,
7,7.other,35,35.Other,17068,18/08/2014 0:16:41.7,0.62,0.756,-0.104,0.5,other,Other,land,land,,
7,7.other,35,35.Other,17069,18/08/2014 0:16:41.7,0.59,0.768,-0.144,0.524,other,Other,land,land,,
7,7.other,35,35.Other,17070,18/08/2014 0:16:41.8,0.62,0.84,-0.256,0.508,other,Other,land,land,,
7,7.other,35,35.Other,17071,18/08/2014 0:16:41.8,0.62,0.832,-0.356,0.628,other,Other,land,land,,
7,7.other,35,35.Other,17072,18/08/2014 0:16:41.9,0.59,0.756,-0.296,0.5,other,Other,land,land,,
7,7.other,35,35.Other,17073,18/08/2014 0:16:41.9,0.59,0.6,-0.232,0.672,other,Other,land,land,,
7,7.other,35,35.Other,17074,18/08/2014 0:16:42.0,0.59,0.548,-0.176,0.672,other,Other,land,land,,
7,7.other,35,35.Other,17075,18/08/2014 0:16:42.0,0.62,0.472,-0.232,0.696,other,Other,land,land,,
7,7.other,35,35.Other,17076,18/08/2014 0:16:42.1,0.62,0.528,-0.236,0.672,other,Other,land,land,,
7,7.other,35,35.Other,17077,18/08/2014 0:16:42.1,0.62,0.632,-0.22,0.632,other,Other,land,land,,
7,7.other,35,35.Other,17078,18/08/2014 0:16:42.2,0.62,0.72,-0.204,0.6,other,Other,land,land,,
7,7.other,35,35.Other,17079,18/08/2014 0:16:42.2,0.62,0.824,-0.16,0.6,other,Other,land,land,,
7,7.other,35,35.Other,17080,18/08/2014 0:16:42.3,0.59,0.876,-0.084,0.608,other,Other,land,land,,
7,7.other,35,35.Other,17081,18/08/2014 0:16:42.3,0.62,0.856,-0.04,0.576,other,Other,land,land,,
7,7.other,35,35.Other,17082,18/08/2014 0:16:42.4,0.62,0.8,-0.04,0.568,other,Other,land,land,,
7,7.other,35,35.Other,17083,18/08/2014 0:16:42.4,0.59,0.788,-0.088,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17084,18/08/2014 0:16:42.5,0.62,0.828,-0.14,0.536,other,Other,land,land,,
7,7.other,35,35.Other,17085,18/08/2014 0:16:42.5,0.62,0.828,-0.252,0.548,other,Other,land,land,,
7,7.other,35,35.Other,17086,18/08/2014 0:16:42.6,0.62,0.796,-0.288,0.568,other,Other,land,land,,
7,7.other,35,35.Other,17087,18/08/2014 0:16:42.6,0.62,0.78,-0.228,0.548,other,Other,land,land,,
7,7.other,35,35.Other,17088,18/08/2014 0:16:42.7,0.62,0.772,-0.172,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17089,18/08/2014 0:16:42.7,0.62,0.764,-0.14,0.58,other,Other,land,land,,
7,7.other,35,35.Other,17090,18/08/2014 0:16:42.8,0.59,0.828,-0.152,0.568,other,Other,land,land,,
7,7.other,35,35.Other,17091,18/08/2014 0:16:42.8,0.59,0.796,-0.184,0.532,other,Other,land,land,,
7,7.other,35,35.Other,17092,18/08/2014 0:16:42.9,0.59,0.728,-0.192,0.58,other,Other,land,land,,
7,7.other,35,35.Other,17093,18/08/2014 0:16:42.9,0.62,0.696,-0.22,0.58,other,Other,land,land,,
7,7.other,35,35.Other,17094,18/08/2014 0:16:43.0,0.59,0.724,-0.192,0.584,other,Other,land,land,,
7,7.other,35,35.Other,17095,18/08/2014 0:16:43.0,0.59,0.796,-0.204,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17096,18/08/2014 0:16:43.1,0.62,0.808,-0.152,0.576,other,Other,land,land,,
7,7.other,35,35.Other,17097,18/08/2014 0:16:43.1,0.59,0.832,-0.14,0.604,other,Other,land,land,,
7,7.other,35,35.Other,17098,18/08/2014 0:16:43.2,0.62,0.856,-0.18,0.54,other,Other,land,land,,
7,7.other,35,35.Other,17099,18/08/2014 0:16:43.3,0.62,0.728,-0.172,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17100,18/08/2014 0:16:43.3,0.62,0.728,-0.148,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17101,18/08/2014 0:16:43.3,0.62,0.764,-0.216,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17102,18/08/2014 0:16:43.4,0.62,0.76,-0.212,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17103,18/08/2014 0:16:43.4,0.59,0.776,-0.176,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17104,18/08/2014 0:16:43.5,0.59,0.776,-0.14,0.568,other,Other,land,land,,
7,7.other,35,35.Other,17105,18/08/2014 0:16:43.5,0.62,0.78,-0.092,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17106,18/08/2014 0:16:43.6,0.62,0.808,-0.084,0.572,other,Other,land,land,,
7,7.other,35,35.Other,17107,18/08/2014 0:16:43.6,0.59,0.812,-0.136,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17108,18/08/2014 0:16:43.7,0.62,0.748,-0.132,0.584,other,Other,land,land,,
7,7.other,35,35.Other,17109,18/08/2014 0:16:43.7,0.62,0.732,-0.204,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17110,18/08/2014 0:16:43.8,0.62,0.768,-0.248,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17111,18/08/2014 0:16:43.8,0.59,0.736,-0.164,0.572,other,Other,land,land,,
7,7.other,35,35.Other,17112,18/08/2014 0:16:43.9,0.62,0.768,-0.148,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17113,18/08/2014 0:16:44.0,0.62,0.804,-0.144,0.56,other,Other,land,land,,
7,7.other,35,35.Other,17114,18/08/2014 0:16:44.0,0.62,0.764,-0.028,0.592,other,Other,land,land,,
7,7.other,35,35.Other,17115,18/08/2014 0:16:44.0,0.62,0.824,-0.08,0.588,other,Other,land,land,,
7,7.other,35,35.Other,17116,18/08/2014 0:16:44.1,0.59,0.784,-0.172,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17117,18/08/2014 0:16:44.1,0.62,0.708,-0.164,0.592,other,Other,land,land,,
7,7.other,35,35.Other,17118,18/08/2014 0:16:44.2,0.59,0.692,-0.144,0.588,other,Other,land,land,,
7,7.other,35,35.Other,17119,18/08/2014 0:16:44.2,0.62,0.692,-0.196,0.58,other,Other,land,land,,
7,7.other,35,35.Other,17120,18/08/2014 0:16:44.3,0.62,0.7,-0.188,0.584,other,Other,land,land,,
7,7.other,35,35.Other,17121,18/08/2014 0:16:44.3,0.62,0.752,-0.2,0.524,other,Other,land,land,,
7,7.other,35,35.Other,17122,18/08/2014 0:16:44.4,0.62,0.788,-0.164,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17123,18/08/2014 0:16:44.4,0.62,0.84,-0.104,0.568,other,Other,land,land,,
7,7.other,35,35.Other,17124,18/08/2014 0:16:44.5,0.62,0.844,-0.128,0.552,other,Other,land,land,,
7,7.other,35,35.Other,17125,18/08/2014 0:16:44.5,0.62,0.796,-0.176,0.52,other,Other,land,land,,
7,7.other,35,35.Other,17126,18/08/2014 0:16:44.6,0.62,0.74,-0.18,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17127,18/08/2014 0:16:44.6,0.59,0.78,-0.216,0.52,other,Other,land,land,,
7,7.other,35,35.Other,17128,18/08/2014 0:16:44.7,0.62,0.776,-0.212,0.528,other,Other,land,land,,
7,7.other,35,35.Other,17129,18/08/2014 0:16:44.7,0.62,0.812,-0.216,0.512,other,Other,land,land,,
7,7.other,35,35.Other,17130,18/08/2014 0:16:44.8,0.59,0.828,-0.212,0.496,other,Other,land,land,,
7,7.other,35,35.Other,17131,18/08/2014 0:16:44.8,0.62,0.872,-0.188,0.492,other,Other,land,land,,
7,7.other,35,35.Other,17132,18/08/2014 0:16:44.9,0.59,0.864,-0.148,0.468,other,Other,land,land,,
7,7.other,35,35.Other,17133,18/08/2014 0:16:44.9,0.59,0.892,-0.152,0.504,other,Other,land,land,,
7,7.other,35,35.Other,17134,18/08/2014 0:16:45.0,0.62,0.908,-0.148,0.476,other,Other,land,land,,
7,7.other,35,35.Other,17135,18/08/2014 0:16:45.0,0.62,0.804,-0.176,0.488,other,Other,land,land,,
7,7.other,35,35.Other,17136,18/08/2014 0:16:45.1,0.62,0.812,-0.236,0.472,other,Other,land,land,,
7,7.other,35,35.Other,17137,18/08/2014 0:16:45.1,0.59,0.792,-0.244,0.468,other,Other,land,land,,
7,7.other,35,35.Other,17138,18/08/2014 0:16:45.2,0.62,0.8,-0.232,0.46,other,Other,land,land,,
7,7.other,35,35.Other,17139,18/08/2014 0:16:45.2,0.62,0.88,-0.228,0.436,other,Other,land,land,,
7,7.other,35,35.Other,17140,18/08/2014 0:16:45.3,0.62,0.9,-0.224,0.464,other,Other,land,land,,
7,7.other,35,35.Other,17141,18/08/2014 0:16:45.3,0.59,0.88,-0.212,0.468,other,Other,land,land,,
7,7.other,35,35.Other,17142,18/08/2014 0:16:45.4,0.59,0.86,-0.204,0.448,other,Other,land,land,,
7,7.other,35,35.Other,17143,18/08/2014 0:16:45.5,0.59,0.84,-0.2,0.456,other,Other,land,land,,
7,7.other,35,35.Other,17144,18/08/2014 0:16:45.5,0.62,0.86,-0.212,0.444,other,Other,land,land,,
7,7.other,35,35.Other,17145,18/08/2014 0:16:45.5,0.59,0.94,-0.184,0.416,other,Other,land,land,,
7,7.other,35,35.Other,17146,18/08/2014 0:16:45.6,0.62,0.916,-0.172,0.328,other,Other,land,land,,
7,7.other,35,35.Other,17147,18/08/2014 0:16:45.6,0.62,0.896,-0.22,0.516,other,Other,land,land,,
7,7.other,35,35.Other,17148,18/08/2014 0:16:45.7,0.62,0.876,-0.2,0.4,other,Other,land,land,,
7,7.other,35,35.Other,17149,18/08/2014 0:16:45.7,0.62,0.912,-0.164,0.408,other,Other,land,land,,
7,7.other,35,35.Other,17150,18/08/2014 0:16:45.8,0.59,0.924,-0.18,0.356,other,Other,land,land,,
7,7.other,35,35.Other,17151,18/08/2014 0:16:45.8,0.59,0.828,-0.192,0.512,other,Other,land,land,,
7,7.other,35,35.Other,17152,18/08/2014 0:16:45.9,0.59,0.828,-0.204,0.448,other,Other,land,land,,
7,7.other,35,35.Other,17153,18/08/2014 0:16:45.9,0.59,0.772,-0.216,0.524,other,Other,land,land,,
7,7.other,35,35.Other,17154,18/08/2014 0:16:46.0,0.62,0.928,-0.308,0.46,other,Other,land,land,,
7,7.other,35,35.Other,17155,18/08/2014 0:16:46.0,0.59,0.74,-0.3,0.588,other,Other,land,land,,
7,7.other,35,35.Other,17156,18/08/2014 0:16:46.1,0.59,0.792,-0.284,0.556,other,Other,land,land,,
7,7.other,35,35.Other,17157,18/08/2014 0:16:46.2,0.59,0.76,-0.296,0.54,other,Other,land,land,,
7,7.other,35,35.Other,17158,18/08/2014 0:16:46.2,0.62,0.808,-0.312,0.536,other,Other,land,land,,
7,7.other,35,35.Other,17159,18/08/2014 0:16:46.2,0.59,0.68,-0.28,0.596,other,Other,land,land,,
7,7.other,35,35.Other,17160,18/08/2014 0:16:46.3,0.62,0.736,-0.272,0.58,other,Other,land,land,,
7,7.other,35,35.Other,17161,18/08/2014 0:16:46.3,0.59,0.684,-0.24,0.576,other,Other,land,land,,
7,7.other,35,35.Other,17162,18/08/2014 0:16:46.4,0.62,0.784,-0.24,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17163,18/08/2014 0:16:46.4,0.59,0.696,-0.232,0.6,other,Other,land,land,,
7,7.other,35,35.Other,17164,18/08/2014 0:16:46.5,0.62,0.8,-0.22,0.596,other,Other,land,land,,
7,7.other,35,35.Other,17165,18/08/2014 0:16:46.5,0.62,0.8,-0.196,0.52,other,Other,land,land,,
7,7.other,35,35.Other,17166,18/08/2014 0:16:46.6,0.59,0.8,-0.216,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17167,18/08/2014 0:16:46.6,0.59,0.792,-0.256,0.544,other,Other,land,land,,
7,7.other,35,35.Other,17168,18/08/2014 0:16:46.7,0.59,0.772,-0.272,0.54,other,Other,land,land,,
7,7.other,35,35.Other,17169,18/08/2014 0:16:46.7,0.59,0.776,-0.284,0.536,other,Other,land,land,,
7,7.other,35,35.Other,17170,18/08/2014 0:16:46.8,0.59,0.768,-0.228,0.564,other,Other,land,land,,
7,7.other,35,35.Other,17171,18/08/2014 0:16:46.8,0.59,0.772,-0.24,0.54,other,Other,land,land,,
7,7.other,35,35.Other,17172,18/08/2014 0:16:46.9,0.62,0.78,-0.236,0.552,other,Other,land,land,,
7,7.other,35,35.Other,17173,18/08/2014 0:16:46.9,0.59,0.792,-0.216,0.56,other,Other,land,land,,
7,7.other,35,35.Other,17174,18/08/2014 0:16:47.0,0.59,0.796,-0.232,0.536,other,Other,land,land,,
8,8.sitting,36,36.Resting,17175,18/08/2014 0:16:47.0,0.59,0.788,-0.24,0.54,sitting,Resting,land,land,sitting,
8,8.sitting,36,36.Resting,17176,18/08/2014 0:16:47.1,0.62,0.792,-0.232,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17177,18/08/2014 0:16:47.1,0.59,0.784,-0.236,0.548,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17178,18/08/2014 0:16:47.2,0.59,0.78,-0.236,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17179,18/08/2014 0:16:47.2,0.59,0.776,-0.24,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17180,18/08/2014 0:16:47.3,0.59,0.772,-0.244,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17181,18/08/2014 0:16:47.3,0.59,0.768,-0.232,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17182,18/08/2014 0:16:47.4,0.59,0.772,-0.224,0.548,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17183,18/08/2014 0:16:47.4,0.59,0.776,-0.224,0.548,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17184,18/08/2014 0:16:47.5,0.62,0.78,-0.232,0.556,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17185,18/08/2014 0:16:47.5,0.59,0.78,-0.232,0.548,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17186,18/08/2014 0:16:47.6,0.62,0.768,-0.232,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17187,18/08/2014 0:16:47.6,0.62,0.764,-0.248,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17188,18/08/2014 0:16:47.7,0.59,0.776,-0.244,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17189,18/08/2014 0:16:47.7,0.59,0.78,-0.232,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17190,18/08/2014 0:16:47.8,0.59,0.788,-0.228,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17191,18/08/2014 0:16:47.8,0.59,0.78,-0.208,0.548,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17192,18/08/2014 0:16:47.9,0.62,0.796,-0.204,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17193,18/08/2014 0:16:47.9,0.59,0.804,-0.212,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17194,18/08/2014 0:16:48.0,0.59,0.8,-0.212,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17195,18/08/2014 0:16:48.0,0.59,0.796,-0.208,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17196,18/08/2014 0:16:48.1,0.62,0.796,-0.212,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17197,18/08/2014 0:16:48.1,0.59,0.8,-0.196,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17198,18/08/2014 0:16:48.2,0.62,0.808,-0.192,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17199,18/08/2014 0:16:48.2,0.59,0.808,-0.204,0.524,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17200,18/08/2014 0:16:48.3,0.59,0.812,-0.208,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17201,18/08/2014 0:16:48.4,0.62,0.808,-0.2,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17202,18/08/2014 0:16:48.4,0.62,0.804,-0.208,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17203,18/08/2014 0:16:48.4,0.62,0.8,-0.204,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17204,18/08/2014 0:16:48.5,0.62,0.796,-0.208,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17205,18/08/2014 0:16:48.5,0.59,0.796,-0.208,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17206,18/08/2014 0:16:48.6,0.62,0.792,-0.208,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17207,18/08/2014 0:16:48.6,0.59,0.796,-0.2,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17208,18/08/2014 0:16:48.7,0.62,0.796,-0.2,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17209,18/08/2014 0:16:48.7,0.62,0.796,-0.212,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17210,18/08/2014 0:16:48.8,0.62,0.796,-0.212,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17211,18/08/2014 0:16:48.8,0.59,0.808,-0.208,0.524,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17212,18/08/2014 0:16:48.9,0.62,0.788,-0.208,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17213,18/08/2014 0:16:48.9,0.62,0.788,-0.2,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17214,18/08/2014 0:16:49.0,0.62,0.788,-0.212,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17215,18/08/2014 0:16:49.1,0.62,0.8,-0.212,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17216,18/08/2014 0:16:49.1,0.62,0.796,-0.212,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17217,18/08/2014 0:16:49.1,0.62,0.804,-0.216,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17218,18/08/2014 0:16:49.2,0.59,0.808,-0.204,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17219,18/08/2014 0:16:49.2,0.59,0.792,-0.2,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17220,18/08/2014 0:16:49.3,0.62,0.788,-0.2,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17221,18/08/2014 0:16:49.3,0.62,0.78,-0.208,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17222,18/08/2014 0:16:49.4,0.62,0.792,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17223,18/08/2014 0:16:49.4,0.62,0.792,-0.204,0.524,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17224,18/08/2014 0:16:49.5,0.59,0.792,-0.208,0.528,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17225,18/08/2014 0:16:49.5,0.62,0.792,-0.2,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17226,18/08/2014 0:16:49.6,0.62,0.788,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17227,18/08/2014 0:16:49.6,0.62,0.792,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17228,18/08/2014 0:16:49.7,0.62,0.792,-0.2,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17229,18/08/2014 0:16:49.7,0.59,0.788,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17230,18/08/2014 0:16:49.8,0.59,0.796,-0.204,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17231,18/08/2014 0:16:49.8,0.62,0.792,-0.2,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17232,18/08/2014 0:16:49.9,0.62,0.796,-0.208,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17233,18/08/2014 0:16:49.9,0.62,0.796,-0.216,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17234,18/08/2014 0:16:50.0,0.62,0.808,-0.212,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17235,18/08/2014 0:16:50.0,0.62,0.804,-0.212,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17236,18/08/2014 0:16:50.1,0.62,0.788,-0.208,0.528,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17237,18/08/2014 0:16:50.1,0.59,0.788,-0.204,0.524,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17238,18/08/2014 0:16:50.2,0.62,0.792,-0.208,0.524,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17239,18/08/2014 0:16:50.2,0.62,0.78,-0.208,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17240,18/08/2014 0:16:50.3,0.62,0.784,-0.208,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17241,18/08/2014 0:16:50.3,0.62,0.788,-0.204,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17242,18/08/2014 0:16:50.4,0.62,0.796,-0.208,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17243,18/08/2014 0:16:50.4,0.59,0.8,-0.212,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17244,18/08/2014 0:16:50.5,0.62,0.792,-0.212,0.536,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17245,18/08/2014 0:16:50.6,0.62,0.78,-0.204,0.532,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17246,18/08/2014 0:16:50.6,0.59,0.788,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17247,18/08/2014 0:16:50.6,0.62,0.788,-0.196,0.552,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17248,18/08/2014 0:16:50.7,0.59,0.788,-0.204,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17249,18/08/2014 0:16:50.7,0.62,0.776,-0.2,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17250,18/08/2014 0:16:50.8,0.62,0.792,-0.2,0.564,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17251,18/08/2014 0:16:50.8,0.62,0.796,-0.208,0.568,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17252,18/08/2014 0:16:50.9,0.62,0.812,-0.204,0.544,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17253,18/08/2014 0:16:50.9,0.62,0.8,-0.232,0.528,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17254,18/08/2014 0:16:51.0,0.62,0.816,-0.184,0.496,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17255,18/08/2014 0:16:51.0,0.62,0.8,-0.156,0.46,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17256,18/08/2014 0:16:51.1,0.62,0.824,-0.14,0.54,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17257,18/08/2014 0:16:51.1,0.62,0.892,-0.18,0.496,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17258,18/08/2014 0:16:51.2,0.62,0.96,-0.204,0.496,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17259,18/08/2014 0:16:51.3,0.62,0.816,-0.208,0.464,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17260,18/08/2014 0:16:51.3,0.62,1.024,-0.5,0.448,sitting,Resting,land,land,,
8,8.sitting,36,36.Resting,17261,18/08/2014 0:16:51.3,0.62,0.88,-0.332,0.36,sitting,Resting,land,land,,
4,4.in,37,37.Other,17262,18/08/2014 0:16:51.4,0.62,0.728,-0.38,0.288,in,Other,water,surface,in,
4,4.in,37,37.Other,17263,18/08/2014 0:16:51.4,0.62,0.764,-0.492,0.188,in,Other,water,surface,,
4,4.in,37,37.Other,17264,18/08/2014 0:16:51.5,0.62,0.824,-0.556,0.436,in,Other,water,surface,,
4,4.in,37,37.Other,17265,18/08/2014 0:16:51.5,0.62,1.012,-0.256,0.416,in,Other,water,surface,,
4,4.in,37,37.Other,17266,18/08/2014 0:16:51.6,0.62,0.92,-0.184,0.472,in,Other,water,surface,,
4,4.in,37,37.Other,17267,18/08/2014 0:16:51.6,0.62,0.492,-0.212,0.684,in,Other,water,surface,,
4,4.in,37,37.Other,17268,18/08/2014 0:16:51.7,0.62,0.504,-0.012,0.596,in,Other,water,surface,,
4,4.in,37,37.Other,17269,18/08/2014 0:16:51.7,0.62,0.528,-0.04,0.684,in,Other,water,surface,,
4,4.in,37,37.Other,17270,18/08/2014 0:16:51.8,0.62,0.476,-0.108,0.748,in,Other,water,surface,,
4,4.in,37,37.Other,17271,18/08/2014 0:16:51.8,0.62,0.516,-0.16,0.712,in,Other,water,surface,,
4,4.in,37,37.Other,17272,18/08/2014 0:16:51.9,0.62,0.584,-0.196,0.548,in,Other,water,surface,,
4,4.in,37,37.Other,17273,18/08/2014 0:16:51.9,0.62,0.584,-0.168,0.516,in,Other,water,surface,,
