number,behaviour_event,value,type_event,fps,time,depth,x,y,z,behaviour,type,location,place,raw,
5,5.other,28,28.Other,9222,15/08/2014 0:48:46.2,0.84,-0.864,-0.252,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9223,15/08/2014 0:48:46.3,0.81,-0.868,-0.248,0.34,other,Other,land,land,,
5,5.other,28,28.Other,9223,15/08/2014 0:48:46.3,0.84,-0.876,-0.248,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9224,15/08/2014 0:48:46.4,0.84,-0.868,-0.252,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9224,15/08/2014 0:48:46.4,0.84,-0.872,-0.256,0.368,other,Other,land,land,,
5,5.other,28,28.Other,9225,15/08/2014 0:48:46.5,0.84,-0.868,-0.264,0.36,other,Other,land,land,,
5,5.other,28,28.Other,9225,15/08/2014 0:48:46.5,0.84,-0.872,-0.264,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9226,15/08/2014 0:48:46.6,0.84,-0.86,-0.252,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9226,15/08/2014 0:48:46.6,0.84,-0.86,-0.26,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9227,15/08/2014 0:48:46.7,0.84,-0.864,-0.26,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9227,15/08/2014 0:48:46.7,0.84,-0.872,-0.26,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9228,15/08/2014 0:48:46.8,0.84,-0.864,-0.272,0.352,other,Other,land,land,,
5,5.other,28,28.Other,9228,15/08/2014 0:48:46.8,0.84,-0.864,-0.268,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9229,15/08/2014 0:48:46.9,0.81,-0.872,-0.26,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9229,15/08/2014 0:48:46.9,0.84,-0.864,-0.272,0.34,other,Other,land,land,,
5,5.other,28,28.Other,9230,15/08/2014 0:48:47.0,0.84,-0.872,-0.268,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9230,15/08/2014 0:48:47.0,0.84,-0.868,-0.268,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9231,15/08/2014 0:48:47.1,0.84,-0.86,-0.28,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9231,15/08/2014 0:48:47.1,0.84,-0.852,-0.288,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9232,15/08/2014 0:48:47.2,0.81,-0.864,-0.296,0.336,other,Other,land,land,,
5,5.other,28,28.Other,9232,15/08/2014 0:48:47.2,0.84,-0.856,-0.316,0.32,other,Other,land,land,,
5,5.other,28,28.Other,9233,15/08/2014 0:48:47.3,0.84,-0.852,-0.324,0.324,other,Other,land,land,,
5,5.other,28,28.Other,9233,15/08/2014 0:48:47.3,0.84,-0.86,-0.336,0.332,other,Other,land,land,,
5,5.other,28,28.Other,9234,15/08/2014 0:48:47.4,0.84,-0.86,-0.336,0.34,other,Other,land,land,,
5,5.other,28,28.Other,9234,15/08/2014 0:48:47.4,0.84,-0.852,-0.344,0.324,other,Other,land,land,,
5,5.other,28,28.Other,9235,15/08/2014 0:48:47.5,0.84,-0.848,-0.332,0.324,other,Other,land,land,,
5,5.other,28,28.Other,9235,15/08/2014 0:48:47.5,0.84,-0.864,-0.344,0.324,other,Other,land,land,,
5,5.other,28,28.Other,9236,15/08/2014 0:48:47.6,0.84,-0.864,-0.356,0.32,other,Other,land,land,,
5,5.other,28,28.Other,9236,15/08/2014 0:48:47.6,0.84,-0.868,-0.352,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9237,15/08/2014 0:48:47.7,0.84,-0.868,-0.348,0.312,other,Other,land,land,,
5,5.other,28,28.Other,9237,15/08/2014 0:48:47.7,0.84,-0.864,-0.348,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9238,15/08/2014 0:48:47.8,0.81,-0.86,-0.344,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9238,15/08/2014 0:48:47.8,0.84,-0.86,-0.348,0.292,other,Other,land,land,,
5,5.other,28,28.Other,9239,15/08/2014 0:48:47.9,0.84,-0.864,-0.348,0.288,other,Other,land,land,,
5,5.other,28,28.Other,9239,15/08/2014 0:48:47.9,0.84,-0.872,-0.336,0.292,other,Other,land,land,,
5,5.other,28,28.Other,9240,15/08/2014 0:48:48.0,0.84,-0.876,-0.34,0.292,other,Other,land,land,,
5,5.other,28,28.Other,9240,15/08/2014 0:48:48.0,0.84,-0.872,-0.316,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9241,15/08/2014 0:48:48.1,0.84,-0.86,-0.32,0.296,other,Other,land,land,,
5,5.other,28,28.Other,9241,15/08/2014 0:48:48.2,0.84,-0.872,-0.312,0.284,other,Other,land,land,,
5,5.other,28,28.Other,9242,15/08/2014 0:48:48.2,0.84,-0.888,-0.308,0.292,other,Other,land,land,,
5,5.other,28,28.Other,9242,15/08/2014 0:48:48.2,0.84,-0.888,-0.332,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9243,15/08/2014 0:48:48.3,0.84,-0.884,-0.336,0.3,other,Other,land,land,,
5,5.other,28,28.Other,9243,15/08/2014 0:48:48.3,0.84,-0.872,-0.34,0.32,other,Other,land,land,,
5,5.other,28,28.Other,9244,15/08/2014 0:48:48.4,0.84,-0.864,-0.32,0.316,other,Other,land,land,,
5,5.other,28,28.Other,9244,15/08/2014 0:48:48.4,0.84,-0.864,-0.324,0.304,other,Other,land,land,,
5,5.other,28,28.Other,9245,15/08/2014 0:48:48.5,0.84,-0.864,-0.324,0.312,other,Other,land,land,,
5,5.other,28,28.Other,9245,15/08/2014 0:48:48.5,0.84,-0.864,-0.328,0.32,other,Other,land,land,,
5,5.other,28,28.Other,9246,15/08/2014 0:48:48.6,0.84,-0.86,-0.34,0.332,other,Other,land,land,,
5,5.other,28,28.Other,9246,15/08/2014 0:48:48.6,0.84,-0.852,-0.32,0.34,other,Other,land,land,,
5,5.other,28,28.Other,9247,15/08/2014 0:48:48.7,0.84,-0.852,-0.34,0.356,other,Other,land,land,,
5,5.other,28,28.Other,9247,15/08/2014 0:48:48.7,0.84,-0.848,-0.336,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9248,15/08/2014 0:48:48.8,0.84,-0.852,-0.34,0.352,other,Other,land,land,,
5,5.other,28,28.Other,9248,15/08/2014 0:48:48.9,0.84,-0.832,-0.34,0.34,other,Other,land,land,,
5,5.other,28,28.Other,9249,15/08/2014 0:48:48.9,0.84,-0.828,-0.336,0.352,other,Other,land,land,,
5,5.other,28,28.Other,9249,15/08/2014 0:48:48.9,0.84,-0.816,-0.34,0.364,other,Other,land,land,,
5,5.other,28,28.Other,9250,15/08/2014 0:48:49.0,0.84,-0.804,-0.336,0.376,other,Other,land,land,,
5,5.other,28,28.Other,9250,15/08/2014 0:48:49.0,0.84,-0.796,-0.336,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9251,15/08/2014 0:48:49.1,0.84,-0.796,-0.34,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9251,15/08/2014 0:48:49.1,0.84,-0.8,-0.344,0.388,other,Other,land,land,,
5,5.other,28,28.Other,9252,15/08/2014 0:48:49.2,0.84,-0.808,-0.348,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9252,15/08/2014 0:48:49.2,0.84,-0.832,-0.344,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9253,15/08/2014 0:48:49.3,0.84,-0.828,-0.34,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9253,15/08/2014 0:48:49.3,0.84,-0.828,-0.328,0.388,other,Other,land,land,,
5,5.other,28,28.Other,9254,15/08/2014 0:48:49.4,0.84,-0.82,-0.344,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9254,15/08/2014 0:48:49.4,0.84,-0.82,-0.344,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9255,15/08/2014 0:48:49.5,0.84,-0.824,-0.336,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9255,15/08/2014 0:48:49.5,0.84,-0.828,-0.336,0.376,other,Other,land,land,,
5,5.other,28,28.Other,9256,15/08/2014 0:48:49.6,0.84,-0.824,-0.324,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9256,15/08/2014 0:48:49.6,0.84,-0.824,-0.32,0.388,other,Other,land,land,,
5,5.other,28,28.Other,9257,15/08/2014 0:48:49.7,0.84,-0.824,-0.328,0.388,other,Other,land,land,,
5,5.other,28,28.Other,9257,15/08/2014 0:48:49.7,0.84,-0.828,-0.328,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9258,15/08/2014 0:48:49.8,0.84,-0.828,-0.34,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9258,15/08/2014 0:48:49.8,0.84,-0.832,-0.328,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9259,15/08/2014 0:48:49.9,0.84,-0.828,-0.328,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9259,15/08/2014 0:48:49.9,0.84,-0.824,-0.324,0.388,other,Other,land,land,,
5,5.other,28,28.Other,9260,15/08/2014 0:48:50.0,0.84,-0.828,-0.32,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9260,15/08/2014 0:48:50.0,0.84,-0.824,-0.324,0.376,other,Other,land,land,,
5,5.other,28,28.Other,9261,15/08/2014 0:48:50.1,0.84,-0.816,-0.324,0.364,other,Other,land,land,,
5,5.other,28,28.Other,9261,15/08/2014 0:48:50.1,0.84,-0.812,-0.348,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9262,15/08/2014 0:48:50.2,0.84,-0.836,-0.356,0.364,other,Other,land,land,,
5,5.other,28,28.Other,9262,15/08/2014 0:48:50.2,0.84,-0.852,-0.368,0.364,other,Other,land,land,,
5,5.other,28,28.Other,9263,15/08/2014 0:48:50.3,0.84,-0.856,-0.332,0.428,other,Other,land,land,,
5,5.other,28,28.Other,9263,15/08/2014 0:48:50.3,0.84,-0.86,-0.284,0.468,other,Other,land,land,,
5,5.other,28,28.Other,9264,15/08/2014 0:48:50.4,0.84,-0.9,-0.272,0.48,other,Other,land,land,,
5,5.other,28,28.Other,9264,15/08/2014 0:48:50.4,0.84,-0.788,-0.22,0.272,other,Other,land,land,,
5,5.other,28,28.Other,9265,15/08/2014 0:48:50.5,0.84,-0.852,0.056,0.46,other,Other,land,land,,
5,5.other,28,28.Other,9265,15/08/2014 0:48:50.5,0.84,-0.98,0.444,0.264,other,Other,land,land,,
5,5.other,28,28.Other,9266,15/08/2014 0:48:50.6,0.84,-0.704,0.256,0.512,other,Other,land,land,,
5,5.other,28,28.Other,9266,15/08/2014 0:48:50.6,0.84,-0.836,0.3,0.352,other,Other,land,land,,
5,5.other,28,28.Other,9267,15/08/2014 0:48:50.7,0.84,-0.852,0.256,0.288,other,Other,land,land,,
5,5.other,28,28.Other,9267,15/08/2014 0:48:50.7,0.84,-0.8,0.3,0.32,other,Other,land,land,,
5,5.other,28,28.Other,9268,15/08/2014 0:48:50.8,0.84,-0.796,0.304,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9268,15/08/2014 0:48:50.8,0.84,-1.012,-0.14,0.24,other,Other,land,land,,
5,5.other,28,28.Other,9269,15/08/2014 0:48:50.9,0.84,-0.948,-0.184,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9269,15/08/2014 0:48:50.9,0.84,-0.888,-0.384,0.172,other,Other,land,land,,
5,5.other,28,28.Other,9270,15/08/2014 0:48:51.0,0.84,-0.652,-0.536,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9270,15/08/2014 0:48:51.1,0.84,-0.484,-0.552,0.232,other,Other,land,land,,
5,5.other,28,28.Other,9271,15/08/2014 0:48:51.1,0.84,-0.7,-0.748,0.168,other,Other,land,land,,
5,5.other,28,28.Other,9271,15/08/2014 0:48:51.1,0.84,-1.064,-0.784,-0.076,other,Other,land,land,,
5,5.other,28,28.Other,9272,15/08/2014 0:48:51.2,0.84,-0.612,-0.884,-0.18,other,Other,land,land,,
5,5.other,28,28.Other,9272,15/08/2014 0:48:51.2,0.84,-0.36,-1.096,-0.112,other,Other,land,land,,
5,5.other,28,28.Other,9273,15/08/2014 0:48:51.3,0.84,-0.444,-0.972,0.1,other,Other,land,land,,
5,5.other,28,28.Other,9273,15/08/2014 0:48:51.3,0.84,-0.728,-0.684,0.016,other,Other,land,land,,
5,5.other,28,28.Other,9274,15/08/2014 0:48:51.4,0.84,-0.6,-0.584,-0.02,other,Other,land,land,,
5,5.other,28,28.Other,9274,15/08/2014 0:48:51.4,0.84,-0.248,-0.712,-0.1,other,Other,land,land,,
5,5.other,28,28.Other,9275,15/08/2014 0:48:51.5,0.84,-0.512,-0.696,-0.096,other,Other,land,land,,
5,5.other,28,28.Other,9275,15/08/2014 0:48:51.5,0.84,-0.496,-0.564,-0.1,other,Other,land,land,,
5,5.other,28,28.Other,9276,15/08/2014 0:48:51.6,0.84,-0.952,-0.784,-0.16,other,Other,land,land,,
5,5.other,28,28.Other,9276,15/08/2014 0:48:51.6,0.84,-1.072,-0.852,-0.216,other,Other,land,land,,
5,5.other,28,28.Other,9277,15/08/2014 0:48:51.7,0.84,-0.68,-0.748,-0.216,other,Other,land,land,,
5,5.other,28,28.Other,9277,15/08/2014 0:48:51.7,0.84,-0.404,-1.072,0.06,other,Other,land,land,,
5,5.other,28,28.Other,9278,15/08/2014 0:48:51.8,0.84,-0.428,-0.9,0.156,other,Other,land,land,,
5,5.other,28,28.Other,9278,15/08/2014 0:48:51.8,0.84,-1.092,-0.38,-0.228,other,Other,land,land,,
5,5.other,28,28.Other,9279,15/08/2014 0:48:51.9,0.84,-0.652,-0.52,-0.44,other,Other,land,land,,
5,5.other,28,28.Other,9279,15/08/2014 0:48:51.9,0.84,-0.304,-1.236,-0.272,other,Other,land,land,,
5,5.other,28,28.Other,9280,15/08/2014 0:48:52.0,0.84,-0.512,-0.64,-0.208,other,Other,land,land,,
5,5.other,28,28.Other,9280,15/08/2014 0:48:52.0,0.84,-0.68,-0.668,-0.156,other,Other,land,land,,
5,5.other,28,28.Other,9281,15/08/2014 0:48:52.1,0.84,-1.004,-0.596,0.148,other,Other,land,land,,
5,5.other,28,28.Other,9281,15/08/2014 0:48:52.1,0.84,-0.64,-0.384,-0.048,other,Other,land,land,,
5,5.other,28,28.Other,9282,15/08/2014 0:48:52.2,0.84,-0.688,-0.876,0.016,other,Other,land,land,,
5,5.other,28,28.Other,9282,15/08/2014 0:48:52.2,0.84,-0.68,-1.248,0.196,other,Other,land,land,,
5,5.other,28,28.Other,9283,15/08/2014 0:48:52.3,0.84,-1.068,-0.168,-0.284,other,Other,land,land,,
5,5.other,28,28.Other,9283,15/08/2014 0:48:52.3,0.84,-0.948,-0.4,-0.556,other,Other,land,land,,
5,5.other,28,28.Other,9284,15/08/2014 0:48:52.4,0.84,-0.476,-1.352,-0.328,other,Other,land,land,,
5,5.other,28,28.Other,9284,15/08/2014 0:48:52.4,0.84,-0.604,-0.496,-0.524,other,Other,land,land,,
5,5.other,28,28.Other,9285,15/08/2014 0:48:52.5,0.84,-0.72,-0.64,-0.236,other,Other,land,land,,
5,5.other,28,28.Other,9285,15/08/2014 0:48:52.5,0.84,-1.084,-0.716,0.096,other,Other,land,land,,
5,5.other,28,28.Other,9286,15/08/2014 0:48:52.6,0.84,-0.696,-0.516,-0.04,other,Other,land,land,,
5,5.other,28,28.Other,9286,15/08/2014 0:48:52.6,0.84,-0.696,-0.84,0.076,other,Other,land,land,,
5,5.other,28,28.Other,9287,15/08/2014 0:48:52.7,0.84,-0.484,-1.424,0.012,other,Other,land,land,,
5,5.other,28,28.Other,9287,15/08/2014 0:48:52.7,0.84,-1.012,-0.004,-0.572,other,Other,land,land,,
5,5.other,28,28.Other,9288,15/08/2014 0:48:52.8,0.84,-0.756,-0.324,-0.32,other,Other,land,land,,
5,5.other,28,28.Other,9288,15/08/2014 0:48:52.8,0.84,-0.512,-0.9,-0.508,other,Other,land,land,,
5,5.other,28,28.Other,9289,15/08/2014 0:48:52.9,0.84,-0.56,-0.128,-0.572,other,Other,land,land,,
5,5.other,28,28.Other,9289,15/08/2014 0:48:52.9,0.84,-0.788,-0.656,-0.352,other,Other,land,land,,
5,5.other,28,28.Other,9290,15/08/2014 0:48:53.0,0.84,-1.088,-0.668,-0.556,other,Other,land,land,,
5,5.other,28,28.Other,9290,15/08/2014 0:48:53.0,0.84,-0.8,-0.596,-0.5,other,Other,land,land,,
5,5.other,28,28.Other,9291,15/08/2014 0:48:53.1,0.84,-0.628,-1.2,-0.24,other,Other,land,land,,
5,5.other,28,28.Other,9291,15/08/2014 0:48:53.1,0.84,-0.956,-0.9,0.868,other,Other,land,land,,
5,5.other,28,28.Other,9292,15/08/2014 0:48:53.2,0.84,-0.948,0.18,0.152,other,Other,land,land,,
5,5.other,28,28.Other,9292,15/08/2014 0:48:53.3,0.84,-0.124,-0.816,0.276,other,Other,land,land,,
5,5.other,28,28.Other,9293,15/08/2014 0:48:53.3,0.84,-0.428,-0.832,-0.06,other,Other,land,land,,
5,5.other,28,28.Other,9293,15/08/2014 0:48:53.3,0.84,-0.772,0.088,-0.244,other,Other,land,land,,
5,5.other,28,28.Other,9294,15/08/2014 0:48:53.4,0.84,-0.824,-0.76,-0.016,other,Other,land,land,,
5,5.other,28,28.Other,9294,15/08/2014 0:48:53.4,0.84,-1.368,-0.1,-0.016,other,Other,land,land,,
5,5.other,28,28.Other,9295,15/08/2014 0:48:53.5,0.84,-1.004,-0.424,-0.06,other,Other,land,land,,
5,5.other,28,28.Other,9295,15/08/2014 0:48:53.5,0.84,-0.668,-0.912,-0.12,other,Other,land,land,,
5,5.other,28,28.Other,9296,15/08/2014 0:48:53.6,0.84,-0.512,-1.54,0.028,other,Other,land,land,,
5,5.other,28,28.Other,9296,15/08/2014 0:48:53.6,0.84,-1.096,-0.32,-0.464,other,Other,land,land,,
5,5.other,28,28.Other,9297,15/08/2014 0:48:53.7,0.84,-1.224,-0.092,-0.2,other,Other,land,land,,
5,5.other,28,28.Other,9297,15/08/2014 0:48:53.7,0.84,-0.128,-0.972,-0.032,other,Other,land,land,,
5,5.other,28,28.Other,9298,15/08/2014 0:48:53.8,0.84,-0.636,-0.844,0.028,other,Other,land,land,,
5,5.other,28,28.Other,9298,15/08/2014 0:48:53.8,0.84,-0.824,-0.572,-0.072,other,Other,land,land,,
5,5.other,28,28.Other,9299,15/08/2014 0:48:53.9,0.84,-0.732,-0.48,0.052,other,Other,land,land,,
5,5.other,28,28.Other,9299,15/08/2014 0:48:54.0,0.84,-0.772,-0.512,0.164,other,Other,land,land,,
5,5.other,28,28.Other,9300,15/08/2014 0:48:54.0,0.84,-0.808,-0.544,0.268,other,Other,land,land,,
5,5.other,28,28.Other,9300,15/08/2014 0:48:54.0,0.84,-0.784,-0.464,0.312,other,Other,land,land,,
5,5.other,28,28.Other,9301,15/08/2014 0:48:54.1,0.84,-0.764,-0.576,0.28,other,Other,land,land,,
5,5.other,28,28.Other,9301,15/08/2014 0:48:54.1,0.84,-0.772,-0.532,0.256,other,Other,land,land,,
5,5.other,28,28.Other,9302,15/08/2014 0:48:54.2,0.84,-0.792,-0.448,0.296,other,Other,land,land,,
5,5.other,28,28.Other,9302,15/08/2014 0:48:54.2,0.84,-0.796,-0.444,0.348,other,Other,land,land,,
5,5.other,28,28.Other,9303,15/08/2014 0:48:54.3,0.84,-0.78,-0.472,0.328,other,Other,land,land,,
5,5.other,28,28.Other,9303,15/08/2014 0:48:54.3,0.84,-0.748,-0.432,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9304,15/08/2014 0:48:54.4,0.84,-0.768,-0.4,0.376,other,Other,land,land,,
5,5.other,28,28.Other,9304,15/08/2014 0:48:54.4,0.84,-0.756,-0.416,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9305,15/08/2014 0:48:54.5,0.84,-0.764,-0.44,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9305,15/08/2014 0:48:54.5,0.84,-0.764,-0.44,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9306,15/08/2014 0:48:54.6,0.84,-0.772,-0.428,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9306,15/08/2014 0:48:54.6,0.84,-0.776,-0.412,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9307,15/08/2014 0:48:54.7,0.84,-0.768,-0.404,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9307,15/08/2014 0:48:54.7,0.84,-0.76,-0.388,0.38,other,Other,land,land,,
5,5.other,28,28.Other,9308,15/08/2014 0:48:54.8,0.84,-0.772,-0.4,0.392,other,Other,land,land,,
5,5.other,28,28.Other,9308,15/08/2014 0:48:54.8,0.84,-0.784,-0.404,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9309,15/08/2014 0:48:54.9,0.84,-0.784,-0.404,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9309,15/08/2014 0:48:54.9,0.84,-0.78,-0.408,0.396,other,Other,land,land,,
5,5.other,28,28.Other,9310,15/08/2014 0:48:55.0,0.84,-0.776,-0.408,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9310,15/08/2014 0:48:55.0,0.84,-0.784,-0.412,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9311,15/08/2014 0:48:55.1,0.84,-0.784,-0.392,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9311,15/08/2014 0:48:55.1,0.84,-0.804,-0.396,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9312,15/08/2014 0:48:55.2,0.84,-0.792,-0.384,0.4,other,Other,land,land,,
5,5.other,28,28.Other,9312,15/08/2014 0:48:55.2,0.84,-0.788,-0.384,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9313,15/08/2014 0:48:55.3,0.84,-0.784,-0.372,0.396,other,Other,land,land,,
5,5.other,28,28.Other,9313,15/08/2014 0:48:55.3,0.84,-0.788,-0.368,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9314,15/08/2014 0:48:55.4,0.84,-0.784,-0.368,0.404,other,Other,land,land,,
5,5.other,28,28.Other,9314,15/08/2014 0:48:55.4,0.84,-0.792,-0.368,0.428,other,Other,land,land,,
5,5.other,28,28.Other,9315,15/08/2014 0:48:55.5,0.84,-0.784,-0.368,0.424,other,Other,land,land,,
5,5.other,28,28.Other,9315,15/08/2014 0:48:55.5,0.84,-0.788,-0.364,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9316,15/08/2014 0:48:55.6,0.84,-0.784,-0.368,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9316,15/08/2014 0:48:55.6,0.84,-0.796,-0.372,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9317,15/08/2014 0:48:55.7,0.84,-0.8,-0.38,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9317,15/08/2014 0:48:55.7,0.84,-0.796,-0.372,0.416,other,Other,land,land,,
5,5.other,28,28.Other,9318,15/08/2014 0:48:55.8,0.84,-0.788,-0.38,0.42,other,Other,land,land,,
5,5.other,28,28.Other,9318,15/08/2014 0:48:55.8,0.84,-0.796,-0.372,0.412,other,Other,land,land,,
5,5.other,28,28.Other,9319,15/08/2014 0:48:55.9,0.84,-0.796,-0.356,0.424,other,Other,land,land,,
5,5.other,28,28.Other,9319,15/08/2014 0:48:55.9,0.84,-0.796,-0.36,0.424,other,Other,land,land,,
5,5.other,28,28.Other,9320,15/08/2014 0:48:56.0,0.84,-0.796,-0.372,0.424,other,Other,land,land,,
5,5.other,28,28.Other,9320,15/08/2014 0:48:56.0,0.84,-0.792,-0.38,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9321,15/08/2014 0:48:56.1,0.84,-0.772,-0.392,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9321,15/08/2014 0:48:56.2,0.84,-0.792,-0.4,0.412,other,Other,land,land,,
5,5.other,28,28.Other,9322,15/08/2014 0:48:56.2,0.84,-0.772,-0.4,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9322,15/08/2014 0:48:56.2,0.84,-0.824,-0.384,0.384,other,Other,land,land,,
5,5.other,28,28.Other,9323,15/08/2014 0:48:56.3,0.84,-0.88,-0.372,0.352,other,Other,land,land,,
5,5.other,28,28.Other,9323,15/08/2014 0:48:56.3,0.84,-0.836,-0.364,0.36,other,Other,land,land,,
5,5.other,28,28.Other,9324,15/08/2014 0:48:56.4,0.84,-0.836,-0.336,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9324,15/08/2014 0:48:56.4,0.81,-0.868,-0.332,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9325,15/08/2014 0:48:56.5,0.84,-0.868,-0.352,0.372,other,Other,land,land,,
5,5.other,28,28.Other,9325,15/08/2014 0:48:56.5,0.84,-0.88,-0.368,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9326,15/08/2014 0:48:56.6,0.84,-0.828,-0.428,0.376,other,Other,land,land,,
5,5.other,28,28.Other,9326,15/08/2014 0:48:56.6,0.84,-0.716,-0.48,0.408,other,Other,land,land,,
5,5.other,28,28.Other,9327,15/08/2014 0:48:56.7,0.84,-0.716,-0.548,0.444,other,Other,land,land,,
5,5.other,28,28.Other,9327,15/08/2014 0:48:56.7,0.84,-0.756,-0.516,0.344,other,Other,land,land,,
5,5.other,28,28.Other,9328,15/08/2014 0:48:56.8,0.84,-0.756,-0.724,0.592,other,Other,land,land,,
5,5.other,28,28.Other,9328,15/08/2014 0:48:56.8,0.84,-0.808,-1.016,0.304,other,Other,land,land,,
5,5.other,28,28.Other,9329,15/08/2014 0:48:56.9,0.84,-0.76,-0.904,0.46,other,Other,land,land,,
5,5.other,28,28.Other,9329,15/08/2014 0:48:56.9,0.84,-0.688,-0.772,0.136,other,Other,land,land,,
5,5.other,28,28.Other,9330,15/08/2014 0:48:57.0,0.84,-0.584,-0.568,0.136,other,Other,land,land,,
5,5.other,28,28.Other,9330,15/08/2014 0:48:57.0,0.84,-0.64,-0.508,0.436,other,Other,land,land,,
5,5.other,28,28.Other,9331,15/08/2014 0:48:57.1,0.84,-0.688,-0.236,0.212,other,Other,land,land,,
5,5.other,28,28.Other,9331,15/08/2014 0:48:57.1,0.84,-1.452,0.044,-0.276,other,Other,land,land,,
5,5.other,28,28.Other,9332,15/08/2014 0:48:57.2,0.84,-1.28,0.388,-0.216,other,Other,land,land,,
5,5.other,28,28.Other,9332,15/08/2014 0:48:57.2,0.84,-0.908,0.556,0.244,other,Other,land,land,,
5,5.other,28,28.Other,9333,15/08/2014 0:48:57.3,0.84,-0.688,0.796,0.148,other,Other,land,land,,
5,5.other,28,28.Other,9333,15/08/2014 0:48:57.3,0.84,-0.744,0.9,0.656,other,Other,land,land,,
5,5.other,28,28.Other,9334,15/08/2014 0:48:57.4,0.84,-0.684,0.66,0.632,other,Other,land,land,,
5,5.other,28,28.Other,9334,15/08/2014 0:48:57.4,0.84,-0.632,0.432,0.752,other,Other,land,land,,
5,5.other,28,28.Other,9335,15/08/2014 0:48:57.5,0.84,0.564,-0.7,0.536,other,Other,land,land,,
5,5.other,28,28.Other,9335,15/08/2014 0:48:57.5,0.84,-0.652,0.512,0.788,other,Other,land,land,,
5,5.other,28,28.Other,9336,15/08/2014 0:48:57.6,0.84,-0.296,-0.004,0.548,other,Other,land,land,,
5,5.other,28,28.Other,9336,15/08/2014 0:48:57.6,0.84,-0.352,0.144,0.62,other,Other,land,land,,
5,5.other,28,28.Other,9337,15/08/2014 0:48:57.7,0.84,-0.872,0.088,0.464,other,Other,land,land,,
5,5.other,28,28.Other,9337,15/08/2014 0:48:57.7,0.84,-0.536,0.588,0.644,other,Other,land,land,,
5,5.other,28,28.Other,9338,15/08/2014 0:48:57.8,0.84,-0.532,0.556,0.42,other,Other,land,land,,
